"Envelope_ID","PopName","Pop_ID","PopCode2.x","Date_collected","stems","Clump_size","Notes","Type","Flower_number2","Fruit2","Total_seeds_counted","max_fruit","solo_fruit_count","seed_counted_in_solo_fruit","var_seeds","stdev_seeds","Seeds_per_fruit","PopCode2.y","Lat","Long","L","M","S"
"541","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",8,8,21,"5",5,21,12.7,3.56370593624109,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"328","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"3 branches have flowers","M",30,30,98,"9",0,0,NA,NA,10.8888888888889,"ON.M16","45.9982","-77.42983","0","0","51"
"602","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",20,20,106,"9",2,5,0.5,0.707106781186548,11.7777777777778,"ON.M16","45.9982","-77.42983","0","0","51"
"212","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",10,10,18,"6",0,0,NA,NA,3,"ON.M16","45.9982","-77.42983","0","0","51"
"171","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 1 branch had flowers","M",8,5,4,"4",0,0,NA,NA,1,"ON.M16","45.9982","-77.42983","0","0","51"
"200","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",55,55,103,"13",0,0,NA,NA,7.92307692307692,"ON.M16","45.9982","-77.42983","0","0","51"
"93","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",15,14,18,"5",3,3,0,0,3.6,"ON.M16","45.9982","-77.42983","0","0","51"
"645","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",30,30,21,"5",2,3,0.5,0.707106781186548,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"165","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",5,3,14,"2",2,14,8,2.82842712474619,7,"ON.M16","45.9982","-77.42983","0","0","51"
"361","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",24,21,24,"7",2,5,0.5,0.707106781186548,3.42857142857143,"ON.M16","45.9982","-77.42983","0","0","51"
"60","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",85,85,6,"5",5,6,1.7,1.30384048104053,1.2,"ON.M16","45.9982","-77.42983","0","0","51"
"318","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",20,18,45,"7",0,0,NA,NA,6.42857142857143,"ON.M16","45.9982","-77.42983","0","0","51"
"492","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",100,90,38,"9",11,38,9.87272727272727,3.14208963473789,4.22222222222222,"ON.M16","45.9982","-77.42983","0","0","51"
"135","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",15,15,16,"5",5,16,15.7,3.96232255123179,3.2,"ON.M16","45.9982","-77.42983","0","0","51"
"522","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",240,240,7,"5",0,0,NA,NA,1.4,"ON.M16","45.9982","-77.42983","0","0","51"
"182","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",55,55,21,"5",0,0,NA,NA,4.2,"ON.M16","45.9982","-77.42983","0","0","51"
"103","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",35,34,44,"5",1,20,NA,NA,8.8,"ON.M16","45.9982","-77.42983","0","0","51"
"417","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,NA,"M",11,11,48,"5",0,0,NA,NA,9.6,"ON.M16","45.9982","-77.42983","0","0","51"
"503","Corry Lake","M16","ON.M16",2015-10-11,"1",NA,"Only 2 of the secondary branches have flowers","M",30,29,30,"5",5,30,24.5,4.94974746830583,6,"ON.M16","45.9982","-77.42983","0","0","51"
"388","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"Only 1 branch had flowers","P",5,3,1,"3",3,1,0.333333333333333,0.577350269189626,0.333333333333333,"ON.D10","46.29137","-78.87418","0","2","161"
"436","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",15,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"80","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",35,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"418","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",20,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"71","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"looks like weevil damage","P",12,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"415","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",10,0,0,"3",3,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"83","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",38,10,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"38","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",50,25,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"526","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",10,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"169","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",7,0,0,"4",0,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"746","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",20,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"260","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",6,0,0,"2",2,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"735","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"2 branches have flowers; CHANGED FRUIT COUNT TO 0, NO ABORTED SEEDS NO SEEDS =NOT FRUIT","P",35,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"155","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",8,1,1,"4",1,1,NA,NA,0.25,"ON.D10","46.29137","-78.87418","0","2","161"
"442","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",15,1,2,"1",1,2,NA,NA,2,"ON.D10","46.29137","-78.87418","0","2","161"
"384","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",12,7,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"199","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",20,1,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"625","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",10,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"507","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,"low seed in fruit","P",30,10,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"646","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","8",NA,"P",10,1,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"385","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","2",NA,"P",10,0,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"196","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","50",NA,"P",100,0,2,"5",5,2,0.8,0.894427190999916,0.4,"ON.D10","46.29137","-78.87418","0","2","161"
"230","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",80,26,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"353","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","36","Only 4 stems in clump with flowers","P",50,25,2,"5",5,2,0.3,0.547722557505166,0.4,"ON.D10","46.29137","-78.87418","0","2","161"
"663","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","10","Only 1 stem in bunch with flowers","P",25,21,20,"7",7,20,1.14285714285714,1.0690449676497,2.85714285714286,"ON.D10","46.29137","-78.87418","0","2","161"
"238","Samuel de Champlain","D10","ON.D10",2015-10-11,"1",NA,NA,"P",1,1,3,"1",1,3,NA,NA,3,"ON.D10","46.29137","-78.87418","0","2","161"
"221","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","16","4 stems with flowers; CHANGED TO 1 FRUIT FROM 4 BECAUSE NONE OF THE FRUITS HAD ABORTED SEEDS OR SEEDS","P",11,1,2,"5",5,2,0.8,0.894427190999916,0.4,"ON.D10","46.29137","-78.87418","0","2","161"
"166","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","41","3 stems with flowers","P",5,4,2,"5",5,2,0.8,0.894427190999916,0.4,"ON.D10","46.29137","-78.87418","0","2","161"
"227","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","14",NA,"P",1,1,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"559","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","4","Only 1 stem with flowers","P",9,1,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"218","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","8",NA,"P",10,0,0,"0",1,0,NA,NA,0,"ON.D10","46.29137","-78.87418","0","2","161"
"704","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","9",NA,"P",10,1,0,"5",5,0,0,0,0,"ON.D10","46.29137","-78.87418","0","2","161"
"580","Samuel de Champlain","D10","ON.D10",2015-10-11,"1","11",NA,"P",32,25,7,"7",5,7,1.8,1.34164078649987,1,"ON.D10","46.29137","-78.87418","0","2","161"
"595","Ardoch","D8","ON.D8",2015-10-10,"1",NA,NA,"P",95,60,17,"5",5,17,3.3,1.81659021245849,3.4,"ON.D8","44.9654","-76.85036","19","0","47"
"194","Ardoch","D8","ON.D8",2015-10-10,"1",NA,"CHANGED FROM 4 FRUIT TO 1, WHEN OPENED THE 3 FRUITS IN LAB THERE WAS NOTHING IN THEM","P",16,1,2,"4",4,2,1,1,0.5,"ON.D8","44.9654","-76.85036","19","0","47"
"112","Ardoch","D8","ON.D8",2015-10-10,"1","20",NA,"P",2,2,0,"2",2,0,0,0,0,"ON.D8","44.9654","-76.85036","19","0","47"
"231","Ardoch","D8","ON.D8",2015-10-10,"1","9",NA,"P",37,37,15,"6",4,11,2.25,1.5,2.5,"ON.D8","44.9654","-76.85036","19","0","47"
"191","Ardoch","D8","ON.D8",2015-10-10,"1","4",NA,"P",50,45,2,"5",3,2,0.333333333333333,0.577350269189626,0.4,"ON.D8","44.9654","-76.85036","19","0","47"
"566","Ardoch","D8","ON.D8",2015-10-10,"1",NA,NA,"P",19,16,5,"5",5,5,0.5,0.707106781186548,1,"ON.D8","44.9654","-76.85036","19","0","47"
"527","Ardoch","D8","ON.D8",2015-10-10,"1",NA,NA,"P",53,52,32,"7",3,13,2.33333333333333,1.52752523165195,4.57142857142857,"ON.D8","44.9654","-76.85036","19","0","47"
"143","Ardoch","D8","ON.D8",2015-10-10,"1","12",NA,"P",100,90,0,"5",0,0,NA,NA,0,"ON.D8","44.9654","-76.85036","19","0","47"
"592","Ardoch","D8","ON.D8",2015-10-10,"1",NA,NA,"P",137,117,34,"5",5,34,39.2,6.26099033699941,6.8,"ON.D8","44.9654","-76.85036","19","0","47"
"437","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"might have high aborted seeds","M",40,0,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"210","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"4 branches have flowers","M",60,12,21,"5",5,21,5.7,2.38746727726266,4.2,NA,NA,NA,NA,NA,NA
"431","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",130,125,10,"5",5,10,5.5,2.34520787991171,2,NA,NA,NA,NA,NA,NA
"188","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"1 branch has flowers","M",80,20,29,"5",5,29,8.2,2.86356421265527,5.8,NA,NA,NA,NA,NA,NA
"19","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",160,5,4,"3",3,4,5.33333333333333,2.3094010767585,1.33333333333333,NA,NA,NA,NA,NA,NA
"685","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",118,95,54,"5",5,54,64.7,8.04363102087608,10.8,NA,NA,NA,NA,NA,NA
"134","Ferguson","M11","ON.M11",2015-10-10,"1","11",NA,"M",45,45,231,"5",5,231,155.7,12.4779806058513,46.2,NA,NA,NA,NA,NA,NA
"236","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",135,120,248,"5",5,248,158.3,12.5817327900413,49.6,NA,NA,NA,NA,NA,NA
"146","Ferguson","M11","ON.M11",2015-10-10,"1","30",NA,"M",75,35,278,"6",0,0,NA,NA,46.3333333333333,NA,NA,NA,NA,NA,NA
"750","Ferguson","M11","ON.M11",2015-10-10,"1","20","1 fruit has 7 seeds 1 fruit has 5","M",100,2,12,"2",2,12,2,1.4142135623731,6,NA,NA,NA,NA,NA,NA
"744","Ferguson","M11","ON.M11",2015-10-10,"1","25",NA,"M",8,4,12,"5",5,12,5.3,2.30217288664427,2.4,NA,NA,NA,NA,NA,NA
"573","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",30,4,32,"4",4,32,22,4.69041575982343,8,NA,NA,NA,NA,NA,NA
"116","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",30,4,13,"3",3,13,56.3333333333333,7.50555349946514,4.33333333333333,NA,NA,NA,NA,NA,NA
"16","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",25,1,1,"1",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"131","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"1 fruit 1 seed","M",50,2,5,"2",2,5,12.5,3.53553390593274,2.5,NA,NA,NA,NA,NA,NA
"226","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",40,0,4,"5",5,4,1.2,1.09544511501033,0.8,NA,NA,NA,NA,NA,NA
"586","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",28,24,95,"5",1,23,NA,NA,19,NA,NA,NA,NA,NA,NA
"125","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"20 seeds total","M",30,4,20,"4",4,20,11.3333333333333,3.36650164612069,5,NA,NA,NA,NA,NA,NA
"491","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",28,6,50,"5",5,50,15,3.87298334620742,10,NA,NA,NA,NA,NA,NA
"533","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"1 fruit has 4 seed 1 fruit has 2 ","M",45,7,12,"3",1,5,NA,NA,4,NA,NA,NA,NA,NA,NA
"589","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",25,20,186,"5",5,186,64.7,8.04363102087608,37.2,NA,NA,NA,NA,NA,NA
"596","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"1 branch has flowers","M",15,0,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"408","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"1 branch has flowers","M",28,0,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"101","Ferguson","M11","ON.M11",2015-10-10,"1",NA,"solo stem","M",55,0,0,"5",0,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"383","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",25,0,7,"5",5,7,9.8,3.13049516849971,1.4,NA,NA,NA,NA,NA,NA
"440","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",45,0,4,"8",4,4,0.666666666666667,0.816496580927726,0.5,NA,NA,NA,NA,NA,NA
"393","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",45,0,0,"5",5,0,0,0,0,NA,NA,NA,NA,NA,NA
"355","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",25,0,13,"8",8,13,3.125,1.76776695296637,1.625,NA,NA,NA,NA,NA,NA
"399","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",40,0,0,"0",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"428","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",11,0,0,"0",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"319","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",12,12,93,"5",5,93,372.8,19.3080294178355,18.6,NA,NA,NA,NA,NA,NA
"354","Ferguson","M11","ON.M11",2015-10-10,"1",NA,NA,"M",100,10,48,"6",6,48,16,4,8,NA,NA,NA,NA,NA,NA
"167","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",75,75,87,"5",5,87,24.8,4.97995983919549,17.4,"ON.M15","45.90065","-82.25621","0","168","0"
"532","Kagawong","M15","ON.M15",2015-10-10,"1",NA,NA,"M",115,115,47,"5",5,47,26.8,5.17687164221791,9.4,"ON.M15","45.90065","-82.25621","0","168","0"
"535","Joes Lake","T13","ON.T13",2015-10-09,"1","15","3 branches have flowers","P",29,13,27,"6",6,27,12.3,3.50713558335004,4.5,"ON.T13","45.13526","-76.64032","21","3","127"
"562","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"3 branches have flowers","P",49,48,59,"5",0,0,NA,NA,11.8,"ON.T13","45.13526","-76.64032","21","3","127"
"652","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"2 branches have flowers","P",60,52,62,"7",3,62,330.333333333333,18.1750745069541,8.85714285714286,"ON.T13","45.13526","-76.64032","21","3","127"
"173","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"2 branches have flowers","P",11,10,188,"5",5,188,250.3,15.8208722894789,37.6,"ON.T13","45.13526","-76.64032","21","3","127"
"655","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",38,36,60,"6",6,60,22,4.69041575982343,10,"ON.T13","45.13526","-76.64032","21","3","127"
"233","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",19,18,61,"5",3,30,31,5.56776436283002,12.2,"ON.T13","45.13526","-76.64032","21","3","127"
"176","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",10,10,223,"5",2,81,480.5,21.920310216783,44.6,"ON.T13","45.13526","-76.64032","21","3","127"
"544","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",6,6,4,"5",5,4,1.2,1.09544511501033,0.8,"ON.T13","45.13526","-76.64032","21","3","127"
"205","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",8,8,38,"5",5,38,26.3,5.12835256198323,7.6,"ON.T13","45.13526","-76.64032","21","3","127"
"396","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",9,1,0,"9",0,0,NA,NA,0,"ON.T13","45.13526","-76.64032","21","3","127"
"79","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",9,0,63,"5",5,63,303.8,17.4298594371842,12.6,"ON.T13","45.13526","-76.64032","21","3","127"
"714","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",8,6,28,"5",5,28,17.3,4.15932686861708,5.6,"ON.T13","45.13526","-76.64032","21","3","127"
"113","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",14,0,1,"5",5,1,0.2,0.447213595499958,0.2,"ON.T13","45.13526","-76.64032","21","3","127"
"711","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",70,30,0,"5",5,0,0,0,0,"ON.T13","45.13526","-76.64032","21","3","127"
"154","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",45,43,99,"5",5,99,174.7,13.2174127574197,19.8,"ON.T13","45.13526","-76.64032","21","3","127"
"606","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"7 branches with flowers","P",77,77,54,"5",5,54,9.2,3.03315017762062,10.8,"ON.T13","45.13526","-76.64032","21","3","127"
"197","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",50,50,48,"5",5,48,19.3,4.39317652729776,9.6,"ON.T13","45.13526","-76.64032","21","3","127"
"22","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"3 branches have flowers","P",55,55,77,"5",5,77,27.3,5.22494019104525,15.4,"ON.T13","45.13526","-76.64032","21","3","127"
"267","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"3 branches have flowers","P",55,55,82,"5",5,82,113.3,10.6442472725881,16.4,"ON.T13","45.13526","-76.64032","21","3","127"
"695","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"3 branches have flowers","P",55,50,62,"5",5,62,64.3,8.01872807869178,12.4,"ON.T13","45.13526","-76.64032","21","3","127"
"92","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",20,20,121,"5",5,121,115.7,10.7563934476199,24.2,"ON.T13","45.13526","-76.64032","21","3","127"
"644","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",80,0,0,"5",0,0,NA,NA,0,"ON.T13","45.13526","-76.64032","21","3","127"
"160","Joes Lake","T13","ON.T13",2015-10-09,"1","20",NA,"P",20,0,0,"10",0,0,NA,NA,0,"ON.T13","45.13526","-76.64032","21","3","127"
"647","Joes Lake","T13","ON.T13",2015-10-09,"1","5",NA,"P",3,3,19,"3",3,19,17.3333333333333,4.16333199893227,6.33333333333333,"ON.T13","45.13526","-76.64032","21","3","127"
"208","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",3,2,29,"2",2,29,60.5,7.77817459305202,14.5,"ON.T13","45.13526","-76.64032","21","3","127"
"689","Joes Lake","T13","ON.T13",2015-10-09,"1","40","Only 1 stem flowering","P",10,0,14,"5",5,14,10.7,3.27108544675922,2.8,"ON.T13","45.13526","-76.64032","21","3","127"
"50","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",15,8,30,"6",6,30,22,4.69041575982343,5,"ON.T13","45.13526","-76.64032","21","3","127"
"147","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,"1 branch has flowers","P",11,0,0,"5",5,0,0,0,0,"ON.T13","45.13526","-76.64032","21","3","127"
"232","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",7,4,96,"4",4,96,72.6666666666667,8.52447456836295,24,"ON.T13","45.13526","-76.64032","21","3","127"
"264","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",5,5,7,"4",4,7,4.25,2.06155281280883,1.75,"ON.T13","45.13526","-76.64032","21","3","127"
"279","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",6,2,2,"5",5,2,0.3,0.547722557505166,0.4,"ON.T13","45.13526","-76.64032","21","3","127"
"137","Joes Lake","T13","ON.T13",2015-10-09,"1","45",NA,"P",12,7,50,"7",7,50,8.47619047619048,2.911389784311,7.14285714285714,"ON.T13","45.13526","-76.64032","21","3","127"
"222","Joes Lake","T13","ON.T13",2015-10-09,"1","20",NA,"P",6,1,11,"1",1,11,NA,NA,11,"ON.T13","45.13526","-76.64032","21","3","127"
"480","Joes Lake","T13","ON.T13",2015-10-09,"1","20","2 fruit with 1 seed; 2 fruit with 2 see; 2 fruit with 3; 1 fruit w 4; 1 fruit w 7","P",15,8,22,"8",0,0,NA,NA,2.75,"ON.T13","45.13526","-76.64032","21","3","127"
"88","Joes Lake","T13","ON.T13",2015-10-09,"1",NA,NA,"P",17,1,17,"6",6,17,3.76666666666667,1.94079021706795,2.83333333333333,"ON.T13","45.13526","-76.64032","21","3","127"
"99","Hindon bog","M6","ON.M6",2015-10-24,"1",NA,NA,"M",20,0,0,"9",9,0,0,0,0,NA,NA,NA,NA,NA,NA
"229","Round Lake","M5","ON.M5",2015-10-24,"1",NA,NA,"M",55,50,6,"3",3,6,7,2.64575131106459,2,"ON.M5","44.81551","-78.77971","0","0","188"
"274","Horseshoe Lake","M1","ON.M1",2015-10-18,"2",NA,NA,"M",68,68,88,"6",6,88,13.0666666666667,3.61478445646026,14.6666666666667,"ON.M1","44.98755","-78.66669","387","0","0"
"337","Holland River","M12","ON.M12",2015-10-15,"1",NA,NA,"M",27,22,21,"6",6,21,0.7,0.836660026534076,3.5,NA,NA,NA,NA,NA,NA
"568","Mud Lake","M3","ON.M3",2015-10-16,"1",NA,NA,"M",7,7,65,"5",0,0,NA,NA,13,"ON.M3","44.19519","-79.20264","0","425","0"
